code,name,country,exchange,currency,type,market
BRKM3,Braskem S.A,Brazil,SA,BRL,Common Stock,sa_stocks
BRKM5,Braskem S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
BRKM6,Braskem S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
BRML3,BR Malls Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
BRPR3,BR Properties S.A,Brazil,SA,BRL,Common Stock,sa_stocks
BRSR3,Banco do Estado do Rio Grande do Sul S.A,Brazil,SA,BRL,Common Stock,sa_stocks
BRSR5,Banco do Estado do Rio Grande do Sul S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
BRSR6,Banco do Estado do Rio Grande do Sul S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
BSEV3,Biosev S.A,Brazil,SA,BRL,Common Stock,sa_stocks
BTOW3,B2W - Companhia Digital,Brazil,SA,BRL,Common Stock,sa_stocks
BTTL3,Battistella Administração e Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
CALI4,Construtora Adolpho Lindenberg S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
CAMB3,Cambuci S.A,Brazil,SA,BRL,Common Stock,sa_stocks
CAML3,Camil Alimentos S.A,Brazil,SA,BRL,Common Stock,sa_stocks
CARD3,CSU Cardsystem S.A,Brazil,SA,BRL,Common Stock,sa_stocks
CASH3,Méliuz S.A,Brazil,SA,BRL,Common Stock,sa_stocks
CCPR3,Cyrela Commercial Properties S.A,Brazil,SA,BRL,Common Stock,sa_stocks
CCRO3,CCR S.A,Brazil,SA,BRL,Common Stock,sa_stocks
CEAB3,C&A Modas S.A,Brazil,SA,BRL,Common Stock,sa_stocks
CEBR3,Companhia Energética de Brasília - CEB,Brazil,SA,BRL,Common Stock,sa_stocks
CEBR5,Companhia Energética de Brasília - CEB,Brazil,SA,BRL,Preferred Stock,sa_stocks
CEBR6,Companhia Energética de Brasília - CEB,Brazil,SA,BRL,Preferred Stock,sa_stocks
CEDO4,Companhia de Fiação e Tecidos Cedro e Cachoeira S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
CEEB3,Companhiade Eletricidade do Estado da Bahia - COELBA,Brazil,SA,BRL,Common Stock,sa_stocks
CEEB5,Companhiade Eletricidade do Estado da Bahia - COELBA,Brazil,SA,BRL,Preferred Stock,sa_stocks
CEED4,Companhia Estadual de Distribuição de Energia Elétrica,Brazil,SA,BRL,Preferred Stock,sa_stocks
CEPE5,Companhia Energética de Pernambuco - CELPE,Brazil,SA,BRL,Preferred Stock,sa_stocks
CEPE6,Companhia Energética de Pernambuco - CELPE,Brazil,SA,BRL,Preferred Stock,sa_stocks
CESP3,CESP - Companhia Energética de São Paulo,Brazil,SA,BRL,Common Stock,sa_stocks
CESP5,CESP - Companhia Energética de São Paulo,Brazil,SA,BRL,Preferred Stock,sa_stocks
CESP6,CESP - Companhia Energética de São Paulo,Brazil,SA,BRL,Preferred Stock,sa_stocks
CGAS3,Companhia de Gás de São Paulo - COMGÁS,Brazil,SA,BRL,Common Stock,sa_stocks
CGAS5,Companhia de Gás de São Paulo - COMGÁS,Brazil,SA,BRL,Preferred Stock,sa_stocks
CGRA3,Grazziotin S.A,Brazil,SA,BRL,Common Stock,sa_stocks
CGRA4,Grazziotin S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
CIEL3,Cielo S.A,Brazil,SA,BRL,Common Stock,sa_stocks
CLSC4,Centrais Elétricas de Santa Catarina S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
CMIG3,Companhia Energética de Minas Gerais,Brazil,SA,BRL,Common Stock,sa_stocks
CMIG4,Companhia Energética de Minas Gerais,Brazil,SA,BRL,Preferred Stock,sa_stocks
CMIN3,CSN Mineração S.A,Brazil,SA,BRL,Common Stock,sa_stocks
CNTO3,Grupo SBF S.A,Brazil,SA,BRL,Common Stock,sa_stocks
COCE3,Companhia Energética do Ceará - Coelce,Brazil,SA,BRL,Common Stock,sa_stocks
COCE5,Companhia Energética do Ceará - Coelce,Brazil,SA,BRL,Preferred Stock,sa_stocks
COGN3,Cogna Educação S.A,Brazil,SA,BRL,Common Stock,sa_stocks
CPFE3,CPFL Energia S.A,Brazil,SA,BRL,Common Stock,sa_stocks
CPLE3,Companhia Paranaense de Energia - COPEL,Brazil,SA,BRL,Common Stock,sa_stocks
CPLE6,Companhia Paranaense de Energia - COPEL,Brazil,SA,BRL,Preferred Stock,sa_stocks
CRDE3,CR2 Empreendimentos Imobiliários S.A,Brazil,SA,BRL,Common Stock,sa_stocks
CRFB3,Atacadão S.A,Brazil,SA,BRL,Common Stock,sa_stocks
CRIV3,"Financeira Alfa S.A. - Crédito, Financiamento e Investimentos",Brazil,SA,BRL,Common Stock,sa_stocks
CRIV4,"Financeira Alfa S.A. - Crédito, Financiamento e Investimentos",Brazil,SA,BRL,Preferred Stock,sa_stocks
CRPG3,Tronox Pigmentos do Brasil S.A,Brazil,SA,BRL,Common Stock,sa_stocks
CRPG5,Tronox Pigmentos do Brasil S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
CRPG6,Tronox Pigmentos do Brasil S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
CSAN3,Cosan S.A,Brazil,SA,BRL,Common Stock,sa_stocks
CSED3,Cruzeiro do Sul Educacional S.A,Brazil,SA,BRL,Common Stock,sa_stocks
CSMG3,Companhia de Saneamento de Minas Gerais,Brazil,SA,BRL,Common Stock,sa_stocks
CSNA3,Companhia Siderúrgica Nacional,Brazil,SA,BRL,Common Stock,sa_stocks
CSRN3,Companhia Energética do Rio Grande do Norte - COSERN,Brazil,SA,BRL,Common Stock,sa_stocks
CSRN5,Companhia Energética do Rio Grande do Norte - COSERN,Brazil,SA,BRL,Preferred Stock,sa_stocks
CSRN6,Companhia Energética do Rio Grande do Norte - COSERN,Brazil,SA,BRL,Preferred Stock,sa_stocks
CTKA4,Karsten S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
CTNM3,Companhia de Tecidos Norte de Minas,Brazil,SA,BRL,Common Stock,sa_stocks
CTNM4,Companhia de Tecidos Norte de Minas,Brazil,SA,BRL,Preferred Stock,sa_stocks
CTSA3,Companhia Tecidos Santanense Ltda,Brazil,SA,BRL,Common Stock,sa_stocks
CTSA4,Companhia Tecidos Santanense Ltda,Brazil,SA,BRL,Preferred Stock,sa_stocks
CURY3,Cury Construtora e Incorporadora S.A,Brazil,SA,BRL,Common Stock,sa_stocks
CVCB3,CVC Brasil Operadora e Agência de Viagens S.A,Brazil,SA,BRL,Common Stock,sa_stocks
CYRE3,Cyrela Brazil Realty S.A. Empreendimentos e Participações,Brazil,SA,BRL,Common Stock,sa_stocks
DASA3,Diagnósticos da América S.A,Brazil,SA,BRL,Common Stock,sa_stocks
DIRR3,Direcional Engenharia S.A,Brazil,SA,BRL,Common Stock,sa_stocks
DMMO3,Dommo Energia S.A,Brazil,SA,BRL,Common Stock,sa_stocks
DMVF3,d1000 Varejo Farma Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
DOHL4,Döhler S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
DTCY3,DTCOM - Direct to Company S.A,Brazil,SA,BRL,Common Stock,sa_stocks
DTEX3,Duratex S.A,Brazil,SA,BRL,Common Stock,sa_stocks
EALT3,Electro Aço Altona S.A,Brazil,SA,BRL,Common Stock,sa_stocks
EALT4,Electro Aço Altona S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
ECOR3,EcoRodovias Infraestrutura e Logística S.A,Brazil,SA,BRL,Common Stock,sa_stocks
EEEL4,Companhia Estadual de Geração e Transmissão de Energia Elétrica - CEEE-GT,Brazil,SA,BRL,Preferred Stock,sa_stocks
EGIE3,Engie Brasil Energia S.A,Brazil,SA,BRL,Common Stock,sa_stocks
EKTR4,Elektro Redes S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
ELET3,Centrais Elétricas Brasileiras S.A. - Eletrobrás,Brazil,SA,BRL,Common Stock,sa_stocks
ELET5,Centrais Elétricas Brasileiras S.A. - Eletrobrás,Brazil,SA,BRL,Preferred Stock,sa_stocks
ELET6,Centrais Elétricas Brasileiras S.A. - Eletrobrás,Brazil,SA,BRL,Preferred Stock,sa_stocks
ELMD3,Eletromidia S.A,Brazil,SA,BRL,Common Stock,sa_stocks
EMAE4,Empresa Metropolitana de Águas e Energia S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
EMBR3,Embraer S.A,Brazil,SA,BRL,Common Stock,sa_stocks
ENAT3,Enauta Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
ENBR3,EDP - Energias do Brasil S.A,Brazil,SA,BRL,Common Stock,sa_stocks
ENEV3,Eneva S.A,Brazil,SA,BRL,Common Stock,sa_stocks
ENGI3,Energisa S.A,Brazil,SA,BRL,Common Stock,sa_stocks
ENGI4,Energisa S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
ENMT3,Energisa Mato Grosso - Distribuidora de Energia S/A,Brazil,SA,BRL,Common Stock,sa_stocks
EQPA3,Equatorial Pará Distribuidora de Energia S.A,Brazil,SA,BRL,Common Stock,sa_stocks
EQPA5,Equatorial Pará Distribuidora de Energia S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
EQPA7,Equatorial Pará Distribuidora de Energia S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
EQTL3,Equatorial Energia S.A,Brazil,SA,BRL,Common Stock,sa_stocks
ESTR4,Manufatura de Brinquedos Estrela S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
ETER3,Eternit S.A,Brazil,SA,BRL,Common Stock,sa_stocks
EUCA3,Eucatex S.A. Indústria e Comércio,Brazil,SA,BRL,Common Stock,sa_stocks
EUCA4,Eucatex S.A. Indústria e Comércio,Brazil,SA,BRL,Preferred Stock,sa_stocks
EVEN3,Even Construtora e Incorporadora S.A,Brazil,SA,BRL,Common Stock,sa_stocks
EZTC3,EZTEC Empreendimentos e Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
FESA3,Cia de Ferro Ligas da Bahia - FERBASA,Brazil,SA,BRL,Common Stock,sa_stocks
FESA4,Cia de Ferro Ligas da Bahia - FERBASA,Brazil,SA,BRL,Preferred Stock,sa_stocks
FHER3,Fertilizantes Heringer S.A,Brazil,SA,BRL,Common Stock,sa_stocks
FLRY3,Fleury S.A,Brazil,SA,BRL,Common Stock,sa_stocks
FRAS3,Fras-le S.A,Brazil,SA,BRL,Common Stock,sa_stocks
FRIO3,Metalfrio Solutions S.A,Brazil,SA,BRL,Common Stock,sa_stocks
FRTA3,Pomifrutas S/A,Brazil,SA,BRL,Common Stock,sa_stocks
GBIO33,Biotoscana Investments S.A,Brazil,SA,BRL,Common Stock,sa_stocks
GEPA3,Rio Paranapanema Energia S.A,Brazil,SA,BRL,Common Stock,sa_stocks
GEPA4,Rio Paranapanema Energia S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
GFSA3,Gafisa S.A,Brazil,SA,BRL,Common Stock,sa_stocks
GGBR3,Gerdau S.A,Brazil,SA,BRL,Common Stock,sa_stocks
GGBR4,Gerdau S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
GMAT3,Grupo Mateus S.A,Brazil,SA,BRL,Common Stock,sa_stocks
GNDI3,Notre Dame Intermédica Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
GOAU3,Metalurgica Gerdau S.A,Brazil,SA,BRL,Common Stock,sa_stocks
GOAU4,Metalurgica Gerdau S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
GOGL35,Alphabet Inc,Brazil,SA,BRL,Preferred Stock,sa_stocks
GOLL4,Gol Linhas Aéreas Inteligentes S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
GPCP3,GPC Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
GPIV33,"GP Investments, Ltd",Brazil,SA,BRL,Common Stock,sa_stocks
GRND3,Grendene S.A,Brazil,SA,BRL,Common Stock,sa_stocks
GSHP3,General Shopping e Outlets do Brasil S.A,Brazil,SA,BRL,Common Stock,sa_stocks
GUAR3,Guararapes Confecções S.A,Brazil,SA,BRL,Common Stock,sa_stocks
HAGA3,HAGA S/A Indústria e Comércio,Brazil,SA,BRL,Common Stock,sa_stocks
HAGA4,HAGA S/A Indústria e Comércio,Brazil,SA,BRL,Preferred Stock,sa_stocks
HAPV3,Hapvida Participações e Investimentos S.A,Brazil,SA,BRL,Common Stock,sa_stocks
HBOR3,Helbor Empreendimentos S.A,Brazil,SA,BRL,Common Stock,sa_stocks
HBRE3,HBR Realty Empreendimentos Imobiliários S.A,Brazil,SA,BRL,Common Stock,sa_stocks
HBSA3,Hidrovias do Brasil S.A,Brazil,SA,BRL,Common Stock,sa_stocks
HBTS5,Companhia Habitasul de Participações,Brazil,SA,BRL,Preferred Stock,sa_stocks
HETA4,Hércules S.A - Fábrica de Talheres,Brazil,SA,BRL,Preferred Stock,sa_stocks
HGTX3,Cia. Hering,Brazil,SA,BRL,Common Stock,sa_stocks
HOOT4,Hotéis Othon S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
HYPE3,Hypera S.A,Brazil,SA,BRL,Common Stock,sa_stocks
IBOV,Sao Paulo Bovespa Index,Brazil,SA,BRL,Common Stock,sa_stocks
IBRA,BRAZIL BROAD BASED INDEX,Brazil,SA,BRL,Common Stock,sa_stocks
IBXL,SAO PAULO SE IBX50 INDEX,Brazil,SA,BRL,Common Stock,sa_stocks
IBXX,SAO PAULO SE IBX INDEX,Brazil,SA,BRL,Common Stock,sa_stocks
ICO2,CARBON EFFICIENT INDEX,Brazil,SA,BRL,Common Stock,sa_stocks
ICON,INDICE SETORIAL DE CONSUMO,Brazil,SA,BRL,Common Stock,sa_stocks
IDIV,DIVIDEND INDEX,Brazil,SA,BRL,Common Stock,sa_stocks
IEEX,SAO PAULO SE IEE INDEX,Brazil,SA,BRL,Common Stock,sa_stocks
IFIX,INDICE DE FII INDEX,Brazil,SA,BRL,Common Stock,sa_stocks
IFNC,INDICE FINANCEIRO,Brazil,SA,BRL,Common Stock,sa_stocks
IGBR3,IGB Eletronica S.A,Brazil,SA,BRL,Common Stock,sa_stocks
IGCX,SAO PAULO SE IGCX INDEX,Brazil,SA,BRL,Common Stock,sa_stocks
IGTA3,Iguatemi Empresa de Shopping Centers S.A,Brazil,SA,BRL,Common Stock,sa_stocks
IMOB,REAL ESTATE INDEX IMOB,Brazil,SA,BRL,Common Stock,sa_stocks
INDX,BOVESPA INDUSTRIAL SECTOR INDEX,Brazil,SA,BRL,Common Stock,sa_stocks
INEP3,Inepar S.A. Indústria e Construções,Brazil,SA,BRL,Common Stock,sa_stocks
INEP4,Inepar S.A. Indústria e Construções,Brazil,SA,BRL,Preferred Stock,sa_stocks
INTB3,Intelbras S.A. - Indústria de Telecomunicação Eletrônica Brasileira,Brazil,SA,BRL,Common Stock,sa_stocks
IRBR3,IRB-Brasil Resseguros S.A,Brazil,SA,BRL,Common Stock,sa_stocks
ISEE,CORPORATE SUSTAINABILITY INDEX,Brazil,SA,BRL,Common Stock,sa_stocks
ITAG,ITAG IND,Brazil,SA,BRL,Common Stock,sa_stocks
ITSA3,Itaúsa - Investimentos Itaú SA,Brazil,SA,BRL,Common Stock,sa_stocks
ITSA4,Itaúsa - Investimentos Itaú SA,Brazil,SA,BRL,Preferred Stock,sa_stocks
ITUB3,Itaú Unibanco Holding S.A,Brazil,SA,BRL,Common Stock,sa_stocks
ITUB4,Itaú Unibanco Holding S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
IVBX,IVBX IND,Brazil,SA,BRL,Common Stock,sa_stocks
JALL3,Jalles Machado S/A,Brazil,SA,BRL,Common Stock,sa_stocks
JBDU3,Indústrias J.B. Duarte S.A,Brazil,SA,BRL,Common Stock,sa_stocks
JBDU4,Indústrias J.B. Duarte S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
JBSS3,JBS S.A,Brazil,SA,BRL,Common Stock,sa_stocks
JHSF3,JHSF Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
JOPA3,JOSAPAR Joaquim Oliveira S.A. Participações,Brazil,SA,BRL,Common Stock,sa_stocks
JPSA3,Jereissati Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
KEPL3,Kepler Weber S.A,Brazil,SA,BRL,Common Stock,sa_stocks
KLBN3,Klabin S.A,Brazil,SA,BRL,Common Stock,sa_stocks
KLBN4,Klabin S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
LAME3,Lojas Americanas S.A,Brazil,SA,BRL,Common Stock,sa_stocks
LAME4,Lojas Americanas S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
LAVV3,Lavvi Empreendimentos Imobiliários S.A,Brazil,SA,BRL,Common Stock,sa_stocks
LCAM3,Companhia de Locação das Américas,Brazil,SA,BRL,Common Stock,sa_stocks
LEVE3,MAHLE Metal Leve S.A,Brazil,SA,BRL,Common Stock,sa_stocks
LIGT3,Light S.A,Brazil,SA,BRL,Common Stock,sa_stocks
LINX3,Linx S.A,Brazil,SA,BRL,Common Stock,sa_stocks
LJQQ3,Lojas Quero-Quero S.A,Brazil,SA,BRL,Common Stock,sa_stocks
LLIS3,Restoque Comércio e Confecções de Roupas S.A,Brazil,SA,BRL,Common Stock,sa_stocks
LOGG3,LOG Commercial Properties e Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
LOGN3,Log-In Logística Intermodal S.A,Brazil,SA,BRL,Common Stock,sa_stocks
LPSB3,LPS Brasil - Consultoria de Imóveis S.A,Brazil,SA,BRL,Common Stock,sa_stocks
LREN3,Lojas Renner S.A,Brazil,SA,BRL,Common Stock,sa_stocks
LUPA3,Lupatech S.A,Brazil,SA,BRL,Common Stock,sa_stocks
LUXM4,Trevisa Investimentos S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
LWSA3,Locaweb Serviços de Internet S.A,Brazil,SA,BRL,Common Stock,sa_stocks
MBLY3,Mobly S.A,Brazil,SA,BRL,Common Stock,sa_stocks
MDIA3,M. Dias Branco S.A. Indústria e Comércio de Alimentos,Brazil,SA,BRL,Common Stock,sa_stocks
MDNE3,Moura Dubeux Engenharia S.A,Brazil,SA,BRL,Common Stock,sa_stocks
MEAL3,International Meal Company Alimentação S.A,Brazil,SA,BRL,Common Stock,sa_stocks
MERC4,Mercantil do Brasil Financeira S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
MGEL4,Mangels Industrial S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
MGLU3,Magazine Luiza S.A,Brazil,SA,BRL,Common Stock,sa_stocks
MILS3,Mills Estruturas e Serviços de Engenharia S.A,Brazil,SA,BRL,Common Stock,sa_stocks
MLCX,BMF BOVESPA MIDLARGECAP INDEX,Brazil,SA,BRL,Common Stock,sa_stocks
MMXM3,MMX Mineração e Metálicos S.A,Brazil,SA,BRL,Common Stock,sa_stocks
MNDL3,Mundial S.A. - Produtos de Consumo,Brazil,SA,BRL,Common Stock,sa_stocks
MNPR3,Minupar Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
MOAR3,Monteiro Aranha S.A,Brazil,SA,BRL,Common Stock,sa_stocks
MOSI3,Mosaico Tecnologia ao Consumidor S.A,Brazil,SA,BRL,Common Stock,sa_stocks
MOVI3,Movida Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
MRFG3,Marfrig Global Foods S.A,Brazil,SA,BRL,Common Stock,sa_stocks
MRVE3,MRV Engenharia e Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
MSPA3,Companhia Melhoramentos de São Paulo,Brazil,SA,BRL,Common Stock,sa_stocks
MTIG4,Metalgráfica Iguaçu S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
MTRE3,Mitre Realty Empreendimentos e Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
MTSA4,METISA Metalúrgica Timboense S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
MULT3,Multiplan Empreendimentos Imobiliários S.A,Brazil,SA,BRL,Common Stock,sa_stocks
MWET4,Wetzel S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
MYPK3,Iochpe-Maxion S.A,Brazil,SA,BRL,Common Stock,sa_stocks
NEOE3,Neoenergia S.A,Brazil,SA,BRL,Common Stock,sa_stocks
NGRD3,Neogrid Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
NORD3,Nordon Indústrias Metalúrgicas S/A,Brazil,SA,BRL,Common Stock,sa_stocks
NTCO3,Natura &Co Holding S.A,Brazil,SA,BRL,Common Stock,sa_stocks
ODPV3,Odontoprev S.A,Brazil,SA,BRL,Common Stock,sa_stocks
OFSA3,Ouro Fino Saúde Animal Participações S.A,Brazil,SA,BRL,Common Stock,sa_stocks
OIBR3,Oi S.A,Brazil,SA,BRL,Common Stock,sa_stocks
OIBR4,Oi S.A,Brazil,SA,BRL,Preferred Stock,sa_stocks
OMGE3,Omega Geração S.A,Brazil,SA,BRL,Common Stock,sa_stocks
OPCT3,OceanPact Serviços Marítimos S.A,Brazil,SA,BRL,Common Stock,sa_stocks
ORVR3,Orizon Valorizacao De Residuos S.A,Brazil,SA,BRL,Common Stock,sa_stocks
OSXB3,OSX Brasil S.A,Brazil,SA,BRL,Common Stock,sa_stocks
PARD3,Instituto Hermes Pardini S.A,Brazil,SA,BRL,Common Stock,sa_stocks
